"pack","id","level","category","word","article","plural","translation_tr","example_de","example_tr","tags"
"universal","u_0315","A1","Universal Paket 001","lieber","","","tercih etmek","Ich lerne das Wort ""lieber"".","""lieber"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0316","A1","Universal Paket 001","liest","","","okuduğunda, okuyor, okursun","Ich lerne das Wort ""liest"".","""liest"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0317","A1","Universal Paket 001","Lisa","","","lisa'yı, Lisa, lisa'ya","Ich lerne das Wort ""Lisa"".","""Lisa"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0318","A1","Universal Paket 001","London","","","Londra","Ich lerne das Wort ""London"".","""London"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0319","A1","Universal Paket 001","mach's gut","","","kendine iyi bak","Ich lerne das Wort ""mach's gut"".","""mach's gut"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0320","A1","Universal Paket 001","mag","","","sevdiğimi, seviyor, hoşlanmıyorum","Ich lerne das Wort ""mag"".","""mag"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0321","A1","Universal Paket 001","magst","","","seviyorsun, hoşlanıyor","Ich lerne das Wort ""magst"".","""magst"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0322","A1","Universal Paket 001","malen","","","çiziyorsun, boyuyoruz, resmediyor","Ich lerne das Wort ""malen"".","""malen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0323","A1","Universal Paket 001","Mann","","","Erkek, Adam, adamla","Ich lerne das Wort ""Mann"".","""Mann"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0324","A1","Universal Paket 001","Mannschaft","","","takım","Ich lerne das Wort ""Mannschaft"".","""Mannschaft"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0325","A1","Universal Paket 001","Markt","","","piyasanın, pazara, piyasasını","Ich lerne das Wort ""Markt"".","""Markt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0326","A1","Universal Paket 001","Mathe","","","matematik","Ich lerne das Wort ""Mathe"".","""Mathe"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0327","A1","Universal Paket 001","Max","","","max'ı, Max","Ich lerne das Wort ""Max"".","""Max"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0328","A1","Universal Paket 001","Meeting","","","toplantı","Ich lerne das Wort ""Meeting"".","""Meeting"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0329","A1","Universal Paket 001","mehr","","","daha","Ich lerne das Wort ""mehr"".","""mehr"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0330","A1","Universal Paket 001","mein","","","işim, yılım, benim","Ich lerne das Wort ""mein"".","""mein"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0331","A1","Universal Paket 001","meistens","","","çoğunlukla","Ich lerne das Wort ""meistens"".","""meistens"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0332","A1","Universal Paket 001","Mensa","","","yemekhane","Ich lerne das Wort ""Mensa"".","""Mensa"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0333","A1","Universal Paket 001","Mia","","","mia'yı, mia'yım, Mia","Ich lerne das Wort ""Mia"".","""Mia"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0334","A1","Universal Paket 001","Mitbewohner","","","arkadaşı, arkadaşım, arkadaşın","Ich lerne das Wort ""Mitbewohner"".","""Mitbewohner"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0335","A1","Universal Paket 001","mitkommen","","","gelmek, yetişmeye, gelebilir","Ich lerne das Wort ""mitkommen"".","""mitkommen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0336","A1","Universal Paket 001","mitnehmen","","","alabilir, almada, götürmeliyiz","Ich lerne das Wort ""mitnehmen"".","""mitnehmen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0337","A1","Universal Paket 001","Mittagspause","","","aramız, arası, aram","Ich lerne das Wort ""Mittagspause"".","""Mittagspause"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0338","A1","Universal Paket 001","möchte","","","istiyor, istemediğim, istediği","Ich lerne das Wort ""möchte"".","""möchte"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0339","A1","Universal Paket 001","möchtest","","","istersin, istemen, istediğini","Ich lerne das Wort ""möchtest"".","""möchtest"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0340","A1","Universal Paket 001","modern","","","moderndir, günceldir, modern","Ich lerne das Wort ""modern"".","""modern"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0341","A1","Universal Paket 001","mögen","","","beğenirsiniz, beğendiğini, hoşlanırdı","Ich lerne das Wort ""mögen"".","""mögen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0342","A1","Universal Paket 001","morgen Abend","","","yarın akşam","Ich lerne das Wort ""morgen Abend"".","""morgen Abend"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0343","A1","Universal Paket 001","morgen früh","","","yarın sabah","Ich lerne das Wort ""morgen früh"".","""morgen früh"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0344","A1","Universal Paket 001","morgens","","","sabah","Ich lerne das Wort ""morgens"".","""morgens"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0345","A1","Universal Paket 001","Moschee","","","Camiye, Cami","Ich lerne das Wort ""Moschee"".","""Moschee"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0346","A1","Universal Paket 001","Müller","","","Değirmenci","Ich lerne das Wort ""Müller"".","""Müller"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0347","A1","Universal Paket 001","München","","","Münih, münih'i","Ich lerne das Wort ""München"".","""München"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0348","A1","Universal Paket 001","Museen","","","müze","Ich lerne das Wort ""Museen"".","""Museen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0349","A1","Universal Paket 001","Museum","","","müze, müzeyi, müzelerini","Ich lerne das Wort ""Museum"".","""Museum"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0350","A1","Universal Paket 001","Musik","","","müzik","Ich lerne das Wort ""Musik"".","""Musik"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0351","A1","Universal Paket 001","Musiker","","","müzisyenlerinin, müzisyenler, müzisyenin","Ich lerne das Wort ""Musiker"".","""Musiker"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0352","A1","Universal Paket 001","Müsli","","","müsliyim, Müsli, müsliyimi","Ich lerne das Wort ""Müsli"".","""Müsli"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0353","A1","Universal Paket 001","müssen","","","gerekti, almalısınız, kalmayacağımız","Ich lerne das Wort ""müssen"".","""müssen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0354","A1","Universal Paket 001","Mütze","","","beremi, şapkama, kep","Ich lerne das Wort ""Mütze"".","""Mütze"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0355","A1","Universal Paket 001","nach","","","-(y)a, geçene, sonrası","Ich lerne das Wort ""nach"".","""nach"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0356","A1","Universal Paket 001","nach Hause","","","eve","Ich lerne das Wort ""nach Hause"".","""nach Hause"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0357","A1","Universal Paket 001","Nachbar","","","Komşum, komşu, komşuyu","Ich lerne das Wort ""Nachbar"".","""Nachbar"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0358","A1","Universal Paket 001","Nachbarn","","","komşular","Ich lerne das Wort ""Nachbarn"".","""Nachbarn"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0359","A1","Universal Paket 001","nächste Woche","","","gelecek hafta","Ich lerne das Wort ""nächste Woche"".","""nächste Woche"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0360","A1","Universal Paket 001","Nachtisch","","","tatlı, Tatlıyı","Ich lerne das Wort ""Nachtisch"".","""Nachtisch"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0361","A1","Universal Paket 001","neblig","","","sisli","Ich lerne das Wort ""neblig"".","""neblig"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0362","A1","Universal Paket 001","nerven","","","sinirlendiriyor, sıkıyorum","Ich lerne das Wort ""nerven"".","""nerven"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0363","A1","Universal Paket 001","nervig","","","sinir bozucusun, sinir bozucu, bozucuydu","Ich lerne das Wort ""nervig"".","""nervig"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0364","A1","Universal Paket 001","nett","","","naziksin, nazik, naziktiler","Ich lerne das Wort ""nett"".","""nett"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0365","A1","Universal Paket 001","neu","","","yenisidir, yenidir, yeni","Ich lerne das Wort ""neu"".","""neu"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0366","A1","Universal Paket 001","neun","","","dokuz","Ich lerne das Wort ""neun"".","""neun"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0367","A1","Universal Paket 001","nicht","","","veya","Ich lerne das Wort ""nicht"".","""nicht"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0368","A1","Universal Paket 001","nichts","","","hiçbir şey","Ich lerne das Wort ""nichts"".","""nichts"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0369","A1","Universal Paket 001","Nickerchen","","","şekerlemeye, şekerleme","Ich lerne das Wort ""Nickerchen"".","""Nickerchen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0370","A1","Universal Paket 001","nimmt","","","alırsa, alır, almamasından","Ich lerne das Wort ""nimmt"".","""nimmt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0371","A1","Universal Paket 001","noch etwas","","","başka bir şey","Ich lerne das Wort ""noch etwas"".","""noch etwas"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0372","A1","Universal Paket 001","Notizen","","","not","Ich lerne das Wort ""Notizen"".","""Notizen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0373","A1","Universal Paket 001","null","","","sıfır","Ich lerne das Wort ""null"".","""null"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0374","A1","Universal Paket 001","nur","","","sadece","Ich lerne das Wort ""nur"".","""nur"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0375","A1","Universal Paket 001","oder","","","ya da, değil mi?, veya","Ich lerne das Wort ""oder"".","""oder"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0376","A1","Universal Paket 001","oh","","","Oh, oha","Ich lerne das Wort ""oh"".","""oh"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0377","A1","Universal Paket 001","oh nein","","","Ah hayır","Ich lerne das Wort ""oh nein"".","""oh nein"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0378","A1","Universal Paket 001","okay","","","tamam","Ich lerne das Wort ""okay"".","""okay"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0379","A1","Universal Paket 001","Olivenöl","","","Zeytinyağını, zeytinyağına, Zeytinyağı","Ich lerne das Wort ""Olivenöl"".","""Olivenöl"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0380","A1","Universal Paket 001","online","","","çevrimiçi","Ich lerne das Wort ""online"".","""online"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0381","A1","Universal Paket 001","Opa","","","Büyükbabamı, Büyükbabam, Büyükbaban","Ich lerne das Wort ""Opa"".","""Opa"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0382","A1","Universal Paket 001","Oper","","","opera","Ich lerne das Wort ""Oper"".","""Oper"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0383","A1","Universal Paket 001","ordentlich","","","tertipli, düzenli, serili","Ich lerne das Wort ""ordentlich"".","""ordentlich"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0384","A1","Universal Paket 001","Paris","","","Paris, paris'i","Ich lerne das Wort ""Paris"".","""Paris"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0385","A1","Universal Paket 001","Party","","","parti","Ich lerne das Wort ""Party"".","""Party"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0386","A1","Universal Paket 001","perfekt","","","mükemmelce, kusursuz, mükemmel","Ich lerne das Wort ""perfekt"".","""perfekt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0387","A1","Universal Paket 001","Personen","","","kişiler","Ich lerne das Wort ""Personen"".","""Personen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0388","A1","Universal Paket 001","Pferd","","","At, atımın, ata","Ich lerne das Wort ""Pferd"".","""Pferd"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0389","A1","Universal Paket 001","Pflanzen","","","bitkiler","Ich lerne das Wort ""Pflanzen"".","""Pflanzen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0390","A1","Universal Paket 001","Picknick","","","piknik, pikniğe, pikniği","Ich lerne das Wort ""Picknick"".","""Picknick"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0391","A1","Universal Paket 001","Pilot","","","pilot, pilota, pilotun","Ich lerne das Wort ""Pilot"".","""Pilot"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0392","A1","Universal Paket 001","pink","","","pembe","Ich lerne das Wort ""pink"".","""pink"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0393","A1","Universal Paket 001","Pläne","","","planların, hedefleriniz, planlarını","Ich lerne das Wort ""Pläne"".","""Pläne"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0394","A1","Universal Paket 001","planen","","","planlarız, planlamama, planlayabilirdik","Ich lerne das Wort ""planen"".","""planen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
